desertionNo,filename,happenDt,happenPlace,kindCd,colorCd,age,weight,noticeNo,noticeSdt,noticeEdt,popfile,processState,sexCd,neuterYn,specialMark,careNm,careTel,careAddr,orgNm,chargeNm,officetel
444568202200753,http://www.animal.go.kr/files/shelter/2022/08/202208151608823_s.jpg,20220815,당진시 석문면 샛터말길 42-4,[개] 믹스견,흰색,2019(년생),7.50(Kg),충남-당진-2022-00385,20220815,20220824,http://www.animal.go.kr/files/shelter/2022/08/202208151608823.jpg,보호중,F,U,경계함,당진시동물보호소,041-356-8210,충청남도 당진시 고대면 연동로 30-6 (고대면),충청남도 당진시,당진시,041-350-4250
444568202200752,http://www.animal.go.kr/files/shelter/2022/08/202208151608741_s.jpg,20220815,당진시 순성면 봉소길 45-42,[개] 믹스견,"갈,검,흰",2020(년생),15.00(Kg),충남-당진-2022-00384,20220815,20220824,http://www.animal.go.kr/files/shelter/2022/08/202208151608741.jpg,보호중,M,U,경계심함,당진시동물보호소,041-356-8210,충청남도 당진시 고대면 연동로 30-6 (고대면),충청남도 당진시,당진시,041-350-4250
444568202200751,http://www.animal.go.kr/files/shelter/2022/08/202208151308676_s.jpg,20220815,당진시 석문면 새터말길 초락초등학교 인근,[개] 믹스견,"갈,흰",2022(년생),5.50(Kg),충남-당진-2022-00383,20220815,20220824,http://www.animal.go.kr/files/shelter/2022/08/202208151308676.jpg,종료(입양),M,U,순함,당진시동물보호소,041-356-8210,충청남도 당진시 고대면 연동로 30-6 (고대면),충청남도 당진시,당진시,041-350-4250
444452202201342,http://www.animal.go.kr/files/shelter/2022/08/202208151708418_s.jpg,20220815,방축동 131-101 매장 앞,[고양이] 한국 고양이,"검정,흰색",2021(년생),4(Kg),충남-아산-2022-00640,20220815,20220824,http://www.animal.go.kr/files/shelter/2022/08/202208151708418.jpg,보호중,F,U,"1342호(관리) 640호(공고) ,가방에 담겨 유기됨.",아산시동물보호센터,041-533-3563,충청남도 아산시 염치읍 충무로 295-9,충청남도 아산시,이호석,041-537-3845
444452202201339,http://www.animal.go.kr/files/shelter/2022/08/202208151308277_s.jpg,20220815,영인면 월선리 51-9 주변,[개] 불독,"갈색,흰색",2018(년생),10(Kg),충남-아산-2022-00639,20220815,20220824,http://www.animal.go.kr/files/shelter/2022/08/202208151308277.jpg,종료(입양),F,U,"1339호(관리) 639호(공고) ,우안 체리아이",아산시동물보호센터,041-533-3563,충청남도 아산시 염치읍 충무로 295-9,충청남도 아산시,이호석,041-537-3845
444452202201338,http://www.animal.go.kr/files/shelter/2022/08/20220815120872_s.jpg,20220815,신정호 관광지에서 배회,[개] 믹스견,"갈색,흰색",2021(년생),7(Kg),충남-아산-2022-00638,20220815,20220824,http://www.animal.go.kr/files/shelter/2022/08/20220815120872.jpg,종료(반환),M,N,1338호(관리) 638호(공고),아산시동물보호센터,041-533-3563,충청남도 아산시 염치읍 충무로 295-9,충청남도 아산시,이호석,041-537-3845
443571202201865,http://www.animal.go.kr/files/shelter/2022/08/202208151708185_s.jpg,20220815,여천1길 8-9,[고양이] 한국 고양이,치즈,2022(년생),0.1(Kg),충북-청주-2022-00964,20220815,20220825,http://www.animal.go.kr/files/shelter/2022/08/202208151708185.jpg,종료(자연사),M,N,"수유묘,수유봉사,입양전제 임보가능",반려동물보호센터,043-201-2298,충청북도 청주시 흥덕구 강내면 서부로 411-55 (강내면),충청북도 청주시,정동복,043-201-2296
443571202201864,http://www.animal.go.kr/files/shelter/2022/08/202208151708904_s.jpg,20220815,여천1길 8-9,[고양이] 한국 고양이,치즈,2022(년생),0.1(Kg),충북-청주-2022-00963,20220815,20220825,http://www.animal.go.kr/files/shelter/2022/08/202208151708904.jpg,종료(입양),F,N,"수유묘,수유봉사,입양전제 임보가능",반려동물보호센터,043-201-2298,충청북도 청주시 흥덕구 강내면 서부로 411-55 (강내면),충청북도 청주시,정동복,043-201-2296
443571202201863,http://www.animal.go.kr/files/shelter/2022/08/202208151708427_s.jpg,20220815,개구쟁이,[개] 미니어쳐 핀셔,블랙탄,2019(년생),8.7(Kg),충북-청주-2022-00962,20220815,20220825,http://www.animal.go.kr/files/shelter/2022/08/202208151708427.jpg,종료(입양),F,U,통통한 몸 매우 순함,반려동물보호센터,043-201-2298,충청북도 청주시 흥덕구 강내면 서부로 411-55 (강내면),충청북도 청주시,정동복,043-201-2296
443571202201862,http://www.animal.go.kr/files/shelter/2022/08/202208151708229_s.jpg,20220815,여천1길 8-9,[고양이] 한국 고양이,치즈,2022(년생),0.1(Kg),충북-청주-2022-00961,20220815,20220825,http://www.animal.go.kr/files/shelter/2022/08/202208151708229.jpg,종료(입양),F,N,"수유묘,수유봉사,입양전제 임보가능",반려동물보호센터,043-201-2298,충청북도 청주시 흥덕구 강내면 서부로 411-55 (강내면),충청북도 청주시,정동복,043-201-2296
443571202201861,http://www.animal.go.kr/files/shelter/2022/08/202208151708105_s.jpg,20220815,인차삼거리,[개] 비숑 프리제,흰색,2018(년생),3(Kg),충북-청주-2022-00960,20220815,20220825,http://www.animal.go.kr/files/shelter/2022/08/202208151708105.jpg,종료(입양),F,N,젖이 불어있는상태로 입소,반려동물보호센터,043-201-2298,충청북도 청주시 흥덕구 강내면 서부로 411-55 (강내면),충청북도 청주시,정동복,043-201-2296
443571202201860,http://www.animal.go.kr/files/shelter/2022/08/202208151708215_s.jpg,20220815,태성1길93-31,[개] 사모예드,흰색,2019(년생),20(Kg),충북-청주-2022-00959,20220815,20220825,http://www.animal.go.kr/files/shelter/2022/08/202208151708215.jpg,종료(반환),F,N,칩있음 주인반환예정,반려동물보호센터,043-201-2298,충청북도 청주시 흥덕구 강내면 서부로 411-55 (강내면),충청북도 청주시,정동복,043-201-2296
443445202200279,http://www.animal.go.kr/files/shelter/2022/08/202208152008834_s.jpg,20220815,진천읍 연곡리 연곡계곡,[개] 말티즈,흰색,2018(년생),3.5(Kg),충북-진천-2022-00150,20220815,20220825,http://www.animal.go.kr/files/shelter/2022/08/202208152008834.jpg,종료(반환),M,U,"건강양호,칩 있으나 타시군승인대기중으로확인예정",괴산증평보호소,010-3169-1151,충청북도 증평군 도안면 입장길 239,충청북도 진천군,윤성호,043-539-3562
443445202200278,http://www.animal.go.kr/files/shelter/2022/08/202208151908693_s.jpg,20220815,진천읍 백곡로 1502,[개] 푸들,흑색,2019(년생),3.5(Kg),충북-진천-2022-00149,20220815,20220825,http://www.animal.go.kr/files/shelter/2022/08/202208151908693.jpg,종료(반환),F,U,주인이있었던것같으나등록되어있지않음,괴산증평보호소,010-3169-1151,충청북도 증평군 도안면 입장길 239,충청북도 진천군,윤성호,043-539-3562
441570202200630,http://www.animal.go.kr/files/shelter/2022/08/202208151008662_s.jpg,20220815,가남읍 심석리,[개] 믹스견,삼색,2020(년생),19.00(Kg),경기-여주-2022-00464,20220815,20220825,http://www.animal.go.kr/files/shelter/2022/08/202208151008662.jpg,보호중,F,N,겁이 다소있음,위더스 동물보호센터,031-882-4381,경기도 여주시 능서면 능서공원길 34 (능서면),경기도 여주시,이유정,031-887-3202
441570202200629,http://www.animal.go.kr/files/shelter/2022/08/202208151008618_s.jpg,20220815,연라동 여주남로,[개] 믹스견,"흰색, 회갈색",2019(년생),5.00(Kg),경기-여주-2022-00463,20220815,20220825,http://www.animal.go.kr/files/shelter/2022/08/202208151008618.jpg,보호중,F,N,"미용, 온순함",위더스 동물보호센터,031-882-4381,경기도 여주시 능서면 능서공원길 34 (능서면),경기도 여주시,이유정,031-887-3202
441570202200628,http://www.animal.go.kr/files/shelter/2022/08/202208150908200_s.jpg,20220815,가업동 웅골로,[개] 믹스견,흑갈색,2022(년생),7.50(Kg),경기-여주-2022-00462,20220815,20220825,http://www.animal.go.kr/files/shelter/2022/08/202208150908200.jpg,보호중,M,N,"겁이 다소있음, 온순",위더스 동물보호센터,031-882-4381,경기도 여주시 능서면 능서공원길 34 (능서면),경기도 여주시,이유정,031-887-3202
441401202200965,http://www.animal.go.kr/files/shelter/2022/08/202208151508860_s.jpg,20220815,금오로 452(과림동 388-9) 근처,[개] 믹스견,흰색,2018(년생),6.3(Kg),경기-시흥-2022-00480,20220815,20220825,http://www.animal.go.kr/files/shelter/2022/08/202208151508860.jpg,종료(반환),M,N,배쪽에 혹 있음,시흥동물누리보호센터,031-310-6943,경기도 시흥시 뒷방울길 218 (정왕동),경기도 시흥시,최아름,031-310-2247
441399202201792,http://www.animal.go.kr/files/shelter/2022/08/202208151808131_s.jpg,20220815,금곡동,[개] 스피츠,흰색,2022(년생),6.7(Kg),경기-남양주-2022-00911,20220815,20220825,http://www.animal.go.kr/files/shelter/2022/08/202208151808131.jpg,종료(반환),F,U,목줄없고 온순함.,남양주동물보호협회,031-591-7270,"경기도 남양주시 금곡로 44 (금곡동, 성원빌딩) 1층",경기도 남양주시,남양주시,031-590-3991
441399202201791,http://www.animal.go.kr/files/shelter/2022/08/202208151808236_s.jpg,20220815,금곡동,[개] 스피츠,흰색,2019(년생),8.0(Kg),경기-남양주-2022-00910,20220815,20220825,http://www.animal.go.kr/files/shelter/2022/08/202208151808236.jpg,종료(반환),F,U,목줄없고 온순함.,남양주동물보호협회,031-591-7270,"경기도 남양주시 금곡로 44 (금곡동, 성원빌딩) 1층",경기도 남양주시,남양주시,031-590-3991
441399202201790,http://www.animal.go.kr/files/shelter/2022/08/202208151808682_s.jpg,20220815,와부읍,[개] 믹스견,크림색,2022(년생),4.5(Kg),경기-남양주-2022-00909,20220815,20220825,http://www.animal.go.kr/files/shelter/2022/08/202208151808682.jpg,종료(자연사),F,N,어린 강아지임.,남양주동물보호협회,031-591-7270,"경기도 남양주시 금곡로 44 (금곡동, 성원빌딩) 1층",경기도 남양주시,남양주시,031-590-3991
441399202201789,http://www.animal.go.kr/files/shelter/2022/08/202208151808161_s.jpg,20220815,와부읍,[개] 믹스견,갈색,2022(년생),6.0(Kg),경기-남양주-2022-00908,20220815,20220825,http://www.animal.go.kr/files/shelter/2022/08/202208151808161.jpg,종료(자연사),F,N,어린 강아지임.,남양주동물보호협회,031-591-7270,"경기도 남양주시 금곡로 44 (금곡동, 성원빌딩) 1층",경기도 남양주시,남양주시,031-590-3991
441399202201788,http://www.animal.go.kr/files/shelter/2022/08/202208151808787_s.jpg,20220815,와부읍,[개] 믹스견,흑갈색,2022(년생),6.5(Kg),경기-남양주-2022-00907,20220815,20220825,http://www.animal.go.kr/files/shelter/2022/08/202208151808787.jpg,종료(자연사),M,N,어린 강아지임.,남양주동물보호협회,031-591-7270,"경기도 남양주시 금곡로 44 (금곡동, 성원빌딩) 1층",경기도 남양주시,남양주시,031-590-3991
441399202201787,http://www.animal.go.kr/files/shelter/2022/08/202208151808850_s.jpg,20220815,와부읍,[개] 믹스견,갈색,2022(년생),5.0(Kg),경기-남양주-2022-00906,20220815,20220825,http://www.animal.go.kr/files/shelter/2022/08/202208151808850.jpg,종료(자연사),F,N,어린 강아지임.,남양주동물보호협회,031-591-7270,"경기도 남양주시 금곡로 44 (금곡동, 성원빌딩) 1층",경기도 남양주시,남양주시,031-590-3991
441399202201786,http://www.animal.go.kr/files/shelter/2022/08/202208151808538_s.jpg,20220815,와부읍,[개] 믹스견,크림색,2022(년생),4.9(Kg),경기-남양주-2022-00905,20220815,20220825,http://www.animal.go.kr/files/shelter/2022/08/202208151808538.jpg,종료(자연사),F,N,어린 강아지임.,남양주동물보호협회,031-591-7270,"경기도 남양주시 금곡로 44 (금곡동, 성원빌딩) 1층",경기도 남양주시,남양주시,031-590-3991
441393202201537,http://www.animal.go.kr/files/shelter/2022/08/202208161408134[1]_s.jpg,20220815,대부119안전센터에서 인수,[개] 믹스견,흑백,2022(년생),3(Kg),경기-안산-2022-00820,20220815,20220825,http://www.animal.go.kr/files/shelter/2022/08/202208161408134[1].jpg,보호중,M,N,"6개월추정,순함,탈수",한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,경기도 안산시,안산시 농업정책과,031-481-2494
441393202201536,http://www.animal.go.kr/files/shelter/2022/08/202208161408416_s.jpg,20220815,대부119안전센터에서 인수,[개] 믹스견,백,2022(년생),3(Kg),경기-안산-2022-00819,20220815,20220825,http://www.animal.go.kr/files/shelter/2022/08/202208161408416.jpg,보호중,M,N,"3개월추정,순함,탈수",한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,경기도 안산시,안산시 농업정책과,031-481-2494
441393202201535,http://www.animal.go.kr/files/shelter/2022/08/202208161408506_s.jpg,20220815,신길중앙로1길 13-16 부근,[개] 웰시 코기 펨브로크,갈백,2019(년생),12(Kg),경기-안산-2022-00818,20220815,20220825,http://www.animal.go.kr/files/shelter/2022/08/202208161408506.jpg,종료(반환),M,N,"순함,탈수,비만",한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,경기도 안산시,안산시 농업정책과,031-481-2494
441393202201534,http://www.animal.go.kr/files/shelter/2022/08/202208161408508_s.jpg,20220815,수암파출소에서 인수,[개] 푸들,갈,2016(년생),3(Kg),경기-안산-2022-00817,20220815,20220825,http://www.animal.go.kr/files/shelter/2022/08/202208161408508.jpg,종료(반환),M,N,"미용돼있음,순함,마름,",한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,경기도 안산시,안산시 농업정책과,031-481-2494
441393202201533,http://www.animal.go.kr/files/shelter/2022/08/202208161408276_s.jpg,20220815,사동  1198부근,[개] 코카 스파니엘,백,2018(년생),7(Kg),경기-안산-2022-00816,20220815,20220825,http://www.animal.go.kr/files/shelter/2022/08/202208161408276.jpg,보호중,F,U,"미용돼있음,빨간하네스",한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,경기도 안산시,안산시 농업정책과,031-481-2494
441391202201809,http://www.animal.go.kr/files/shelter/2022/08/202208151808779_s.jpg,20220815,고덕면 :  해창리 1274-2 고덕지식센터,[개] 믹스견,베이지,2022(년생),8(Kg),경기-평택-2022-01043,20220815,20220825,http://www.animal.go.kr/files/shelter/2022/08/202208151808779.jpg,종료(반환),F,N,"4개월  추정, 귀엽고 순함",평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86 (진위면),경기도 평택시,평택시,031-8024-3808
441391202201808,http://www.animal.go.kr/files/shelter/2022/08/202208151808615_s.jpg,20220815,고덕면 :  해창리 1274-2 고덕지식센터,[개] 믹스견,흰색,2022(년생),9(Kg),경기-평택-2022-01042,20220815,20220825,http://www.animal.go.kr/files/shelter/2022/08/202208151808615.jpg,종료(반환),M,N,"4개월 추정, 순하고 겁이 많음",평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86 (진위면),경기도 평택시,평택시,031-8024-3808
441386202200621,http://www.animal.go.kr/files/shelter/2022/08/202208151408944_s.jpg,20220815,소중 어린이 공원,[고양이] 한국 고양이,흰갈,2022(년생),2.5(Kg),경기-부천-2022-00523,20220815,20220825,http://www.animal.go.kr/files/shelter/2022/08/202208151408944.jpg,종료(자연사),M,N,기립불능. 과호흡. 구토. 예후불량.,cj동물병원,032-323-4999,"경기도 부천시 소향로 246 (중동, 새롬프라자6차)",경기도 부천시,부천시,032-625-2803
441378202201696,http://www.animal.go.kr/files/shelter/2022/08/202208151508673_s.jpg,20220815,서울대병원,[고양이] 한국 고양이,삼색,2022(년생),0.7(Kg),경기-성남-2022-00585,20220815,20220825,http://www.animal.go.kr/files/shelter/2022/08/202208151508673.jpeg,종료(자연사),F,N,"3개월 추정, 페출혈, 코마로 상태 매우 나쁨.",펫토피아동물병원,031-714-8392,"경기도 성남시 분당구 불정로 266 (수내동, 유신제일조합)",경기도 성남시,성남시청 동물보호팀,031-729-3287
